2025-01-21 00:44:08.667 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.xiaojusurvey.engine.controller.SurveyResponseControllerTest], using DelegatingSmartContextLoader
2025-02-01 14:43:00.675 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2025-02-01 14:43:00.675 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@7918c7f8, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@17740dae, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@1c504e66, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@345cf395, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@bc4d5e1, org.springframework.test.context.support.DirtiesContextTestExecutionListener@3c6aa04a, org.springframework.test.context.transaction.TransactionalTestExecutionListener@2257fadf, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@7144655b, org.springframework.test.context.event.EventPublishingTestExecutionListener@5c82cd4f, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@35835e65, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@289fdb08, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@7a231dfd, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@30814f43, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1fde4f40, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@49cf9028]
2025-02-01 14:43:00.693 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.xiaojusurvey.engine.controller.UserControllerTest], using DelegatingSmartContextLoader
2025-02-01 14:43:00.694 [main] INFO  o.s.t.c.s.AbstractContextLoader [] - Could not detect default resource locations for test class [com.xiaojusurvey.engine.controller.UserControllerTest]: no resource found for suffixes {-context.xml}.
2025-02-01 14:43:00.694 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils [] - Could not detect default configuration classes for test class [com.xiaojusurvey.engine.controller.UserControllerTest]: UserControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2025-02-01 14:43:00.695 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2025-02-01 14:43:00.696 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@351e414e, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@6fd77352, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@5109e8cf, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@3f672204, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@78b41097, org.springframework.test.context.support.DirtiesContextTestExecutionListener@2c2db130, org.springframework.test.context.transaction.TransactionalTestExecutionListener@327c7bea, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@348d18a3, org.springframework.test.context.event.EventPublishingTestExecutionListener@6c65860d, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@2d000e80, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@7cf283e1, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@20e6c4dc, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@60737b23, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@4d2a1da3, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@252f626c]
2025-02-01 14:43:00.792 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.xiaojusurvey.engine.controller.WorkspaceControllerTest], using DelegatingSmartContextLoader
2025-02-01 14:43:00.793 [main] INFO  o.s.t.c.s.AbstractContextLoader [] - Could not detect default resource locations for test class [com.xiaojusurvey.engine.controller.WorkspaceControllerTest]: no resource found for suffixes {-context.xml}.
2025-02-01 14:43:00.793 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils [] - Could not detect default configuration classes for test class [com.xiaojusurvey.engine.controller.WorkspaceControllerTest]: WorkspaceControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2025-02-01 14:43:00.794 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2025-02-01 14:43:00.794 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@c6da8bb, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@3bae64d0, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@8b91134, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@1fba386c, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@7e736350, org.springframework.test.context.support.DirtiesContextTestExecutionListener@36b310aa, org.springframework.test.context.transaction.TransactionalTestExecutionListener@76c387f9, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@3874b815, org.springframework.test.context.event.EventPublishingTestExecutionListener@5d7835a8, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@736048ed, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@1976f537, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@45f421c, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@1816e24a, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@6940f685, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@47b179d7]
2025-02-01 14:43:00.824 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.xiaojusurvey.engine.controller.WorkspaceMemberControllerTest], using DelegatingSmartContextLoader
2025-02-01 14:43:00.825 [main] INFO  o.s.t.c.s.AbstractContextLoader [] - Could not detect default resource locations for test class [com.xiaojusurvey.engine.controller.WorkspaceMemberControllerTest]: no resource found for suffixes {-context.xml}.
2025-02-01 14:43:00.826 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils [] - Could not detect default configuration classes for test class [com.xiaojusurvey.engine.controller.WorkspaceMemberControllerTest]: WorkspaceMemberControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2025-02-01 14:43:00.826 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2025-02-01 14:43:00.827 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@4b1a43d8, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@6fa69af7, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@73545b80, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@6d469831, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@74db12c2, org.springframework.test.context.support.DirtiesContextTestExecutionListener@2ff15f8c, org.springframework.test.context.transaction.TransactionalTestExecutionListener@7ea899a9, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@2776015d, org.springframework.test.context.event.EventPublishingTestExecutionListener@b174a73, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@2e3f79a2, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@1460c81d, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@38b5f25, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@327ed9f5, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@67594471, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@756b58a7]
